order_id;created_at;delivered_at;customer_id;city;category;payment;amount;items
128;2023-11-10 03:36;2023-11-11 12:24;1160;Санкт-Петербург;Косметика;Карта;826;3
1117;2023-06-26 19:41;2023-07-01 18:32;1352;Нижний Новгород;Косметика;Карта;1717;1
821;2024-08-12 02:29;2024-08-15 19:48;1266;Екатеринбург;Косметика;Карта;1123;2
1009;2024-12-31 21:13;2025-01-07 14:27;1176;Новосибирск;Дом;СБП;4546;3
143;2024-03-27 20:52;2024-04-01 15:41;1397;Екатеринбург;Книги;СБП;1402;2
704;2024-03-17 14:41;2024-03-19 03:09;1209;Санкт-Петербург;Косметика;Наличные;1645;1
846;2023-07-27 08:05;2023-07-29 22:54;1000;Санкт-Петербург;Косметика;СБП;2300;2
1327;2023-10-18 23:00;2023-10-20 05:01;1123;Москва;Книги;СБП;724;1
693;2023-08-23 04:00;2023-08-26 02:32;1121;Новосибирск;Книги;Наличные;1227;2
732;2023-09-18 19:50;2023-09-19 22:50;1392;Санкт-Петербург;Дом;Карта;2110;1
738;2023-03-07 17:00;2023-03-07 21:48;1219;Москва;Одежда;СБП;1293;2
189;2023-04-25 20:21;2023-04-26 01:09;1086;Москва;Дом;СБП;2029;1
1392;2023-09-23 07:23;2023-09-25 17:03;1176;Москва;Дом;СБП;2592;1
335;2024-08-06 09:20;;1033;Санкт-Петербург;Дом;СБП;1692;3
1071;2024-08-24 18:11;2024-08-25 00:54;1125;Санкт-Петербург;Книги;СБП;655;2
210;2024-11-29 18:20;2024-11-30 17:48;1202;Санкт-Петербург;Косметика;СБП;2854;1
311;2024-07-17 08:58;2024-07-18 00:23;1008;Нижний Новгород;Одежда;Карта;2459;5
287;2023-10-12 04:14;2023-10-14 04:40;1250;Екатеринбург;Косметика;Карта;1870;1
140;2023-04-15 23:13;;1160;Санкт-Петербург;Дом;Карта;2496;1
131;2024-09-07 22:42;2024-09-09 17:07;1336;Нижний Новгород;Дом;Наличные;3278;2
1018;2023-01-20 21:30;2023-01-27 01:49;1309;Новосибирск;Спорт;Карта;2166;2
271;2023-02-09 04:47;2023-02-11 22:04;1209;Ростов-на-Дону;Одежда;СБП;2858;1
115;2024-11-07 03:19;2024-11-10 04:04;1049;Самара;Книги;Карта;531;1
1048;2023-11-16 10:16;;1285;Новосибирск;Книги;Карта;1249;5
81;2023-10-30 14:42;2023-11-03 07:03;1352;Казань;Книги;Карта;1275;1
1165;2024-12-05 12:06;2024-12-07 05:41;1066;Санкт-Петербург;Одежда;СБП;3239;2
1159;2023-06-29 10:01;2023-07-01 20:38;1279;Санкт-Петербург;Дом;Карта;1660;3
1237;2024-09-11 05:47;2024-09-13 04:06;1209;Санкт-Петербург;Косметика;Карта;2435;2
580;2023-12-31 05:00;2024-01-02 23:40;1324;Москва;Дом;СБП;987;1
71;2024-05-10 15:42;2024-05-12 04:14;1208;Москва;Одежда;СБП;3609;2
1247;2024-02-19 05:18;2024-02-22 20:56;1279;Самара;Одежда;Карта;5248;1
365;2024-11-22 12:18;2024-11-26 22:58;1264;Казань;Книги;Карта;280;1
811;2024-01-25 13:29;2024-01-28 17:15;1234;Самара;Косметика;СБП;1539;1
664;2024-11-24 05:50;2024-11-30 06:25;1019;Новосибирск;Книги;СБП;1501;2
1433;2023-02-10 03:53;2023-02-13 10:12;1275;Новосибирск;Одежда;СБП;7609;1
53;2024-10-26 18:29;2024-10-28 00:18;1368;Москва;Одежда;Карта;2317;2
1127;2023-06-10 11:44;2023-06-12 00:06;1281;Москва;Косметика;Карта;2814;1
769;2023-08-06 08:42;2023-08-06 13:30;1232;Москва;Одежда;Наличные;4424;1
646;2024-04-29 11:07;;1102;Ростов-на-Дону;Книги;СБП;1041;1
1445;2024-05-06 08:52;2024-05-11 00:07;1173;Самара;Косметика;Карта;2068;1
756;2023-12-10 14:38;2023-12-12 02:28;1028;Самара;Книги;Карта;331;1
978;2024-12-12 12:31;2024-12-13 17:44;1337;Москва;Спорт;Карта;4131;3
1132;2024-01-26 16:36;;1094;Санкт-Петербург;Книги;Карта;491;1
1358;2023-10-18 11:21;2023-10-22 22:32;1369;Екатеринбург;Дом;Карта;2429;1
108;2024-12-24 09:52;2024-12-29 01:17;1128;Нижний Новгород;Косметика;СБП;1956;1
254;2023-02-16 03:27;2023-02-17 09:37;1222;Москва;Одежда;СБП;3693;1
35;2024-01-20 10:54;;1170;Санкт-Петербург;Книги;Наличные;1438;3
662;2023-08-29 07:22;2023-08-29 12:10;1008;Санкт-Петербург;Косметика;Карта;2349;1
264;2023-05-16 12:49;2023-05-19 21:14;1286;Казань;Спорт;СБП;3659;1
1202;2023-03-03 02:27;2023-03-05 22:29;1180;Казань;Книги;Наличные;1986;1
334;2023-12-30 20:58;2024-01-01 08:52;1101;Москва;Электроника;СБП;13289;3
584;2023-10-23 10:10;2023-10-24 15:28;1252;Москва;Спорт;Карта;2150;3
929;2023-12-11 03:38;2023-12-13 08:01;1155;Санкт-Петербург;Одежда;Карта;4011;1
1408;2024-12-10 16:30;2024-12-13 18:17;1340;Екатеринбург;Книги;Карта;598;5
1419;2024-04-05 23:40;2024-04-07 16:29;1195;Нижний Новгород;Электроника;СБП;9227;1
1317;2024-07-22 01:37;2024-07-22 22:13;1106;Москва;Электроника;СБП;18919;2
934;2023-01-07 02:07;2023-01-08 10:26;1191;Москва;Одежда;СБП;100;4
561;2023-01-28 18:50;2023-01-29 08:00;1248;Москва;Косметика;Карта;976;5
221;2023-07-24 18:44;2023-07-26 03:59;1298;Санкт-Петербург;Косметика;Карта;2339;1
1355;2024-05-30 10:52;2024-06-04 19:08;1028;Нижний Новгород;Книги;Карта;1111;2
910;2023-02-08 21:51;2023-02-11 11:02;1005;Москва;Дом;СБП;1042;3
1217;2023-04-18 09:50;2023-04-22 21:55;1244;Екатеринбург;Одежда;Карта;283;1
322;2023-03-18 17:01;;1238;Москва;Спорт;Наличные;4061;5
1138;2024-03-14 13:23;2024-03-18 13:46;1351;Новосибирск;Косметика;СБП;2607;3
783;2023-09-20 23:20;2023-09-21 04:08;1348;Санкт-Петербург;Электроника;СБП;7368;1
915;2024-03-25 00:42;2024-03-26 12:49;1102;Санкт-Петербург;Одежда;Карта;3183;1
303;2023-04-24 12:09;2023-04-27 04:03;1216;Москва;Книги;СБП;882;1
1453;2023-11-19 16:19;2023-11-26 21:04;1105;Новосибирск;Электроника;Карта;10786;1
755;2024-01-02 17:19;2024-01-05 04:36;1383;Санкт-Петербург;Электроника;СБП;7818;3
162;2024-10-16 08:50;2024-10-18 19:22;1013;Самара;Электроника;Карта;20280;4
864;2023-02-04 23:40;;1122;Казань;Дом;Карта;2879;1
60;2023-07-05 20:54;2023-07-08 09:42;1236;Ростов-на-Дону;Одежда;Наличные;1646;1
52;2023-06-05 05:29;2023-06-06 17:17;1062;Екатеринбург;Книги;СБП;1483;2
607;2024-02-17 12:55;2024-02-20 19:33;1345;Казань;Книги;Карта;1100;4
296;2024-08-26 06:12;2024-08-27 18:08;1188;Санкт-Петербург;Электроника;СБП;17511;3
419;2024-06-13 02:03;2024-06-18 15:57;1149;Новосибирск;Электроника;СБП;12806;3
535;2023-04-08 02:37;;1098;Москва;Косметика;Карта;1537;1
611;2024-11-08 18:47;2024-11-09 17:13;1340;Санкт-Петербург;Косметика;Карта;2228;1
23;2023-03-20 21:25;2023-03-26 00:28;1097;Новосибирск;Косметика;Карта;1278;3
867;2023-04-01 07:08;;1346;Самара;Одежда;Карта;3770;2
771;2024-09-20 03:19;2024-09-21 13:36;1074;Нижний Новгород;Дом;Наличные;3861;1
509;2024-08-25 21:57;2024-08-28 00:34;1107;Москва;Косметика;Карта;1851;2
579;2023-07-17 01:18;2023-07-20 12:34;1046;Санкт-Петербург;Книги;Карта;466;1
1033;2024-06-20 20:54;2024-06-22 15:03;1373;Москва;Одежда;Карта;831;1
1073;2023-05-17 04:10;;1092;Санкт-Петербург;Одежда;Карта;6510;3
400;2023-03-12 05:56;2023-03-16 08:22;1322;Новосибирск;Одежда;Карта;1873;1
125;2023-02-15 08:47;;1041;Москва;Одежда;Карта;2819;4
606;2023-06-16 16:40;2023-06-17 14:49;1360;Москва;Дом;Карта;2959;1
247;2023-12-24 20:53;2023-12-28 14:17;1251;Санкт-Петербург;Дом;СБП;2397;5
1240;2023-03-13 16:11;2023-03-15 17:24;1082;Санкт-Петербург;Одежда;Карта;5542;1
1224;2023-10-12 04:22;2023-10-12 09:10;1266;Москва;Спорт;Карта;4029;1
386;2023-10-04 14:00;2023-10-06 20:04;1153;Москва;Дом;СБП;3747;2
410;2024-09-30 02:54;2024-10-01 15:34;1066;Москва;Одежда;Карта;5741;3
1099;2024-01-17 13:22;2024-01-19 23:28;1011;Самара;Электроника;Карта;10651;1
1239;2023-01-30 00:15;2023-02-01 06:43;1032;Ростов-на-Дону;Электроника;Карта;9078;3
644;2023-09-27 02:07;2023-09-28 20:11;1141;Самара;Дом;Карта;3777;1
993;2024-06-23 01:42;2024-06-29 17:03;1257;Новосибирск;Книги;СБП;770;2
656;2023-03-23 15:14;2023-03-26 12:46;1274;Москва;Дом;Карта;2916;2
559;2023-07-25 20:27;2023-07-30 08:06;1102;Новосибирск;Дом;Карта;986;4
300;2024-10-31 07:32;2024-10-31 12:20;1067;Москва;Косметика;Карта;1585;1
1151;2024-08-20 11:34;2024-08-21 11:14;1124;Санкт-Петербург;Косметика;Карта;1831;1
989;2023-05-23 15:29;2023-05-26 19:43;1156;Санкт-Петербург;Косметика;Карта;3060;1
1272;2023-02-14 07:28;2023-02-15 18:46;1384;Нижний Новгород;Косметика;Наличные;1252;1
730;2024-08-05 21:14;2024-08-07 06:32;1062;Санкт-Петербург;Дом;Наличные;3931;1
671;2023-12-12 07:53;2023-12-17 15:50;1074;Екатеринбург;Косметика;Карта;1944;1
7;2024-06-23 02:45;;1325;Санкт-Петербург;Дом;СБП;3156;2
1297;2023-12-09 11:21;2023-12-12 10:59;1070;Санкт-Петербург;Книги;СБП;1040;2
458;2023-01-28 03:10;2023-01-30 16:59;1133;Нижний Новгород;Дом;СБП;2186;2
506;2024-10-12 21:20;2024-10-15 21:28;1172;Самара;Одежда;Карта;2932;1
971;2023-01-14 07:12;2023-01-14 12:00;1347;Санкт-Петербург;Косметика;Карта;2106;1
121;2023-11-11 12:02;2023-11-13 22:23;1066;Екатеринбург;Книги;СБП;1029;1
746;2024-03-12 18:34;2024-03-12 23:22;1092;Санкт-Петербург;Одежда;Карта;3990;1
294;2023-05-19 16:21;2023-05-19 21:09;1067;Москва;Спорт;Карта;2322;1
566;2023-11-28 05:11;2023-12-01 05:28;1334;Санкт-Петербург;Одежда;Карта;2718;1
396;2023-04-06 01:56;2023-04-07 06:20;1068;Нижний Новгород;Книги;Карта;1256;2
798;2024-06-09 08:23;;1069;Новосибирск;Косметика;СБП;674;3
921;2024-04-17 09:00;2024-04-20 00:49;1352;Ростов-на-Дону;Дом;СБП;5171;5
1398;2023-10-11 19:28;2023-10-14 21:23;1288;Москва;Дом;СБП;3128;2
545;2024-02-06 21:24;;1235;Самара;Одежда;СБП;6405;2
1235;2023-07-06 11:56;2023-07-10 14:12;1259;Екатеринбург;Одежда;СБП;5016;1
948;2024-01-23 03:38;2024-01-27 03:31;1122;Самара;Одежда;Карта;2195;4
1006;2023-06-08 07:09;2023-06-13 07:55;1363;Ростов-на-Дону;Дом;Карта;3769;1
1084;2023-01-21 22:18;2023-01-24 10:17;1233;Санкт-Петербург;Одежда;Карта;2319;1
167;2023-01-24 22:27;;1180;Казань;Одежда;СБП;4597;1
659;2023-09-06 14:01;2023-09-08 18:14;1103;Нижний Новгород;Электроника;СБП;3974;1
1278;2024-03-29 03:59;2024-03-29 14:18;1059;Москва;Одежда;Карта;1393;2
304;2023-07-12 11:51;;1188;Санкт-Петербург;Книги;Карта;100;3
787;2023-05-15 18:53;2023-05-16 21:34;1399;Санкт-Петербург;Книги;Наличные;1014;3
196;2024-03-31 10:10;2024-04-01 02:27;1201;Москва;Книги;Наличные;1200;1
1047;2024-07-12 01:17;2024-07-12 08:50;1215;Санкт-Петербург;Одежда;Карта;6249;2
1463;2023-11-03 11:06;2023-11-09 21:49;1236;Новосибирск;Электроника;Карта;17685;1
40;2024-04-28 18:43;2024-05-01 21:03;1195;Екатеринбург;Одежда;СБП;3393;1
963;2023-01-14 09:09;2023-01-15 01:52;1307;Санкт-Петербург;Одежда;Карта;6176;1
1154;2023-05-22 20:20;2023-05-24 21:17;1367;Нижний Новгород;Одежда;СБП;4002;2
1001;2023-12-30 17:55;;1323;Нижний Новгород;Косметика;СБП;1599;1
511;2023-06-01 08:33;2023-06-01 21:01;1320;Москва;Книги;СБП;1158;1
486;2024-05-29 06:42;2024-06-04 02:29;1371;Новосибирск;Одежда;Карта;4125;1
1249;2024-04-29 03:27;2024-05-01 20:21;1042;Москва;Дом;Карта;1205;2
1429;2023-12-26 13:37;2023-12-28 20:05;1053;Екатеринбург;Одежда;Карта;7291;2
469;2023-08-31 06:03;2023-08-31 13:10;1338;Москва;Книги;Наличные;482;1
1173;2024-12-23 14:35;2024-12-26 16:59;1034;Москва;Книги;СБП;1216;2
1296;2024-09-10 08:34;2024-09-15 19:40;1091;Казань;Одежда;Карта;328;2
660;2024-09-12 17:10;2024-09-13 07:24;1164;Москва;Спорт;СБП;4020;1
261;2024-07-07 12:30;;1078;Москва;Дом;СБП;2038;2
399;2024-01-08 12:28;;1010;Екатеринбург;Дом;СБП;1376;1
679;2023-05-13 03:13;2023-05-13 08:01;1237;Москва;Дом;Карта;3607;1
1183;2024-07-17 18:59;2024-07-19 10:10;1188;Екатеринбург;Дом;Карта;982;1
698;2024-05-08 05:52;2024-05-12 07:26;1112;Новосибирск;Дом;Наличные;655;1
1137;2024-05-03 20:46;;1180;Санкт-Петербург;Дом;Наличные;2436;1
575;2024-03-31 16:33;;1055;Санкт-Петербург;Косметика;СБП;823;2
976;2024-11-29 07:40;2024-11-29 17:34;1292;Москва;Дом;СБП;2620;1
1299;2024-12-01 00:00;2024-12-02 21:03;1042;Москва;Косметика;Карта;2058;1
641;2023-10-11 21:08;;1210;Санкт-Петербург;Дом;Наличные;2432;1
479;2023-10-24 15:36;2023-10-26 03:00;1176;Санкт-Петербург;Спорт;Карта;7482;1
669;2023-03-18 09:29;;1120;Самара;Книги;СБП;620;1
429;2024-02-21 09:54;2024-02-24 07:11;1136;Нижний Новгород;Одежда;Карта;1323;1
505;2023-10-17 18:05;2023-10-20 15:02;1396;Казань;Дом;Карта;3473;1
855;2024-10-09 11:06;2024-10-09 15:54;1320;Москва;Дом;СБП;1702;1
758;2024-06-12 15:42;2024-06-16 01:48;1027;Санкт-Петербург;Одежда;Карта;4709;2
916;2023-05-14 02:11;2023-05-18 02:03;1049;Москва;Электроника;Карта;22941;3
37;2023-08-06 01:49;2023-08-06 15:44;1020;Санкт-Петербург;Спорт;СБП;4548;1
130;2024-06-26 16:57;2024-07-01 12:18;1340;Екатеринбург;Одежда;СБП;3873;2
970;2023-08-27 09:32;2023-08-29 21:38;1333;Казань;Одежда;Карта;4322;3
1158;2024-08-12 04:18;2024-08-12 16:46;1336;Санкт-Петербург;Книги;Карта;1478;3
757;2024-12-15 03:16;2024-12-16 15:47;1074;Санкт-Петербург;Дом;Карта;3802;2
263;2024-01-28 21:01;;1283;Москва;Электроника;Карта;6386;1
765;2024-03-20 23:39;2024-03-21 20:38;1304;Москва;Электроника;Карта;100;3
699;2024-10-11 11:52;2024-10-13 09:28;1100;Санкт-Петербург;Книги;СБП;1278;1
578;2023-07-27 03:38;2023-07-27 08:26;1279;Санкт-Петербург;Дом;Карта;3367;2
1085;2024-08-26 00:13;2024-08-28 01:46;1219;Санкт-Петербург;Одежда;Карта;4745;2
266;2024-02-06 21:33;2024-02-07 06:13;1100;Санкт-Петербург;Одежда;Карта;3523;1
1227;2023-04-19 06:43;2023-04-20 19:08;1161;Москва;Одежда;Карта;4769;2
250;2023-12-04 01:11;2023-12-05 08:45;1247;Москва;Книги;Карта;764;2
1253;2023-04-29 14:20;;1266;Самара;Одежда;Карта;3231;1
879;2023-10-17 23:50;2023-10-18 04:38;1011;Москва;Книги;СБП;829;2
1267;2023-08-30 22:11;2023-09-02 02:59;1350;Ростов-на-Дону;Спорт;СБП;5872;1
637;2024-01-21 01:17;2024-01-25 15:46;1272;Екатеринбург;Электроника;Карта;8593;2
1292;2023-07-26 00:25;2023-07-30 18:30;1041;Екатеринбург;Одежда;Карта;1237;1
694;2023-06-20 06:33;;1162;Москва;Книги;Карта;883;2
1456;2024-03-27 02:10;2024-03-27 06:58;1142;Москва;Косметика;СБП;3379;1
1294;2023-08-21 00:58;2023-08-21 05:46;1361;Москва;Одежда;СБП;2302;2
631;2024-09-05 03:34;2024-09-08 06:07;1288;Санкт-Петербург;Косметика;Карта;2334;2
27;2024-09-08 01:10;2024-09-11 08:52;1029;Новосибирск;Дом;СБП;1771;1
1005;2023-01-11 01:32;2023-01-12 21:10;1137;Москва;Дом;Карта;1698;1
853;2023-04-29 04:21;2023-05-03 14:51;1180;Екатеринбург;Дом;Карта;4724;2
444;2023-04-16 00:47;;1027;Екатеринбург;Книги;Карта;797;1
1013;2023-09-21 20:59;2023-09-22 07:02;1098;Москва;Косметика;СБП;788;1
1063;2023-02-04 11:51;2023-02-06 16:44;1320;Казань;Одежда;СБП;4242;1
482;2023-01-08 16:55;2023-01-12 09:37;1311;Екатеринбург;Спорт;Карта;3805;1
290;2024-10-04 18:52;2024-10-04 23:40;1230;Санкт-Петербург;Косметика;Карта;2766;3
593;2023-06-21 17:48;;1179;Екатеринбург;Книги;СБП;100;1
1245;2024-07-23 14:46;2024-07-26 02:26;1103;Москва;Дом;Карта;1857;1
977;2023-07-02 09:19;2023-07-03 16:19;1284;Москва;Электроника;Наличные;7795;3
663;2024-12-10 04:44;2024-12-11 00:12;1395;Москва;Электроника;Наличные;6371;2
138;2023-11-18 03:40;2023-11-20 06:03;1167;Санкт-Петербург;Одежда;Карта;3686;1
218;2024-02-19 10:09;2024-02-19 23:10;1057;Санкт-Петербург;Дом;Карта;2385;4
724;2023-11-28 09:35;2023-11-30 04:59;1147;Санкт-Петербург;Спорт;Карта;2133;1
123;2023-09-11 18:20;2023-09-13 05:58;1303;Москва;Электроника;Карта;13369;1
1364;2023-09-26 04:09;2023-09-27 06:43;1011;Москва;Книги;Карта;243;1
999;2023-03-03 16:26;2023-03-06 18:12;1068;Казань;Косметика;СБП;1403;4
328;2023-05-20 04:39;;1339;Санкт-Петербург;Дом;Карта;4835;2
892;2024-02-04 17:13;2024-02-05 00:25;1394;Москва;Дом;Карта;4484;3
887;2023-02-23 07:25;2023-02-23 12:13;1080;Москва;Косметика;Карта;855;1
1023;2023-02-01 20:34;2023-02-05 23:04;1097;Москва;Книги;Наличные;653;1
1243;2024-02-01 19:06;2024-02-07 02:09;1039;Екатеринбург;Спорт;Карта;1501;4
997;2024-12-25 23:33;2024-12-26 04:21;1381;Санкт-Петербург;Косметика;СБП;1738;2
1461;2023-02-21 23:38;2023-02-22 19:41;1123;Санкт-Петербург;Электроника;Карта;13592;3
467;2023-06-22 07:56;2023-06-28 00:09;1331;Новосибирск;Одежда;Карта;5202;1
569;2023-02-12 22:31;2023-02-17 15:00;1378;Екатеринбург;Косметика;Карта;1157;4
1126;2023-04-10 23:07;2023-04-11 03:55;1381;Москва;Книги;Карта;1295;1
622;2023-06-09 18:14;2023-06-11 02:41;1195;Нижний Новгород;Косметика;Карта;1592;1
325;2023-08-08 06:40;2023-08-11 08:45;1000;Москва;Одежда;Карта;1865;4
804;2023-03-30 09:46;2023-04-01 21:25;1253;Санкт-Петербург;Одежда;Карта;6421;1
1019;2024-06-25 04:05;2024-06-26 16:00;1021;Москва;Книги;СБП;1061;2
45;2024-09-27 01:18;2024-09-27 16:59;1035;Москва;Косметика;Карта;1551;2
406;2023-09-12 10:16;2023-09-13 19:04;1023;Нижний Новгород;Косметика;Карта;1472;1
691;2024-04-20 05:14;2024-04-21 07:40;1156;Санкт-Петербург;Дом;Карта;1232;2
555;2024-04-12 02:37;2024-04-14 06:46;1319;Москва;Дом;СБП;3040;3
307;2023-05-27 07:30;2023-05-29 12:48;1330;Москва;Электроника;СБП;8845;3
968;2024-11-20 11:17;2024-11-23 19:11;1280;Ростов-на-Дону;Спорт;Карта;2893;2
802;2024-07-24 12:04;2024-07-24 16:52;1305;Москва;Электроника;СБП;8796;3
34;2024-01-21 03:45;2024-01-23 23:24;1324;Москва;Электроника;СБП;11046;2
195;2023-03-15 16:46;2023-03-17 11:21;1295;Москва;Одежда;СБП;4625;1
445;2023-09-17 05:16;2023-09-22 03:19;1221;Екатеринбург;Одежда;СБП;3662;1
377;2023-06-30 09:40;2023-07-03 09:40;1176;Новосибирск;Книги;Карта;475;1
1215;2023-02-04 20:27;2023-02-10 06:39;1205;Новосибирск;Косметика;Карта;1309;3
310;2024-07-15 23:40;2024-07-16 14:25;1067;Москва;Одежда;СБП;100;5
354;2024-05-03 23:17;;1197;Санкт-Петербург;Книги;Карта;1180;1
1356;2024-08-18 08:10;;1360;Санкт-Петербург;Спорт;Наличные;4669;3
890;2024-01-22 20:15;2024-01-26 00:55;1116;Новосибирск;Одежда;Карта;4135;3
29;2023-09-28 15:03;2023-10-01 10:52;1020;Москва;Электроника;СБП;2195;2
749;2024-03-13 07:23;2024-03-16 08:15;1146;Нижний Новгород;Одежда;СБП;5980;4
819;2024-03-06 16:19;2024-03-06 21:07;1143;Санкт-Петербург;Косметика;СБП;2584;1
306;2023-08-28 00:17;2023-08-30 12:26;1044;Санкт-Петербург;Дом;СБП;3217;2
1295;2023-12-20 12:26;2023-12-24 21:23;1345;Екатеринбург;Электроника;Карта;3778;3
782;2024-02-02 06:45;;1392;Казань;Дом;Карта;3439;5
649;2023-01-02 06:19;2023-01-03 06:55;1394;Самара;Дом;Карта;1696;2
286;2023-09-01 00:22;;1069;Санкт-Петербург;Электроника;Карта;10418;1
51;2024-10-25 05:56;2024-10-26 19:31;1002;Санкт-Петербург;Дом;Карта;2863;2
860;2023-01-03 20:19;2023-01-08 06:06;1140;Самара;Дом;Наличные;5186;1
790;2024-09-08 03:23;2024-09-10 21:37;1237;Москва;Одежда;Карта;4324;1
291;2024-01-18 18:03;2024-01-20 10:21;1301;Санкт-Петербург;Спорт;Карта;11792;5
313;2024-08-28 00:24;;1104;Санкт-Петербург;Одежда;СБП;2660;1
927;2023-11-20 22:58;;1251;Казань;Одежда;Карта;4617;1
952;2023-01-25 05:16;2023-01-26 10:05;1378;Казань;Косметика;Наличные;1706;1
950;2024-08-08 04:13;2024-08-11 05:31;1127;Новосибирск;Косметика;Карта;668;1
826;2023-06-03 05:56;2023-06-04 20:44;1041;Москва;Одежда;СБП;3061;2
665;2023-09-20 03:28;2023-09-23 07:21;1098;Новосибирск;Дом;Карта;1874;3
946;2023-02-13 04:55;;1384;Казань;Одежда;СБП;4339;1
953;2023-04-29 12:03;;1197;Санкт-Петербург;Косметика;Наличные;785;2
840;2024-08-27 07:04;2024-08-27 13:04;1093;Москва;Одежда;Карта;2947;1
723;2024-11-22 08:30;2024-11-23 15:43;1109;Санкт-Петербург;Одежда;Карта;4414;1
1415;2024-09-20 20:24;2024-09-25 18:54;1014;Новосибирск;Электроника;СБП;23939;1
88;2023-08-23 05:14;2023-08-23 10:02;1161;Москва;Дом;Карта;3075;4
350;2024-04-07 01:51;2024-04-08 13:04;1089;Москва;Косметика;СБП;2186;4
1203;2023-03-07 03:32;2023-03-10 15:26;1190;Казань;Книги;Карта;451;1
468;2024-08-21 09:58;2024-08-24 01:11;1028;Москва;Электроника;СБП;15733;1
390;2024-11-18 17:16;2024-11-24 10:33;1070;Самара;Одежда;СБП;1692;1
1119;2023-03-18 10:41;;1168;Москва;Спорт;Карта;4453;4
642;2023-05-23 06:49;2023-05-26 09:56;1029;Санкт-Петербург;Дом;Карта;2661;2
1002;2024-07-27 06:04;2024-07-29 18:11;1316;Москва;Книги;Наличные;1345;2
615;2023-04-07 04:57;2023-04-07 09:45;1120;Москва;Спорт;СБП;4957;3
1024;2024-08-01 21:24;2024-08-03 23:25;1199;Санкт-Петербург;Одежда;Карта;4934;2
759;2023-12-16 01:16;2023-12-16 15:57;1121;Москва;Одежда;СБП;4033;2
984;2023-11-11 15:08;2023-11-14 12:20;1083;Казань;Книги;СБП;1109;1
734;2023-01-26 17:37;2023-01-29 15:11;1235;Ростов-на-Дону;Электроника;Карта;16232;1
924;2023-12-21 16:32;2023-12-24 18:47;1371;Казань;Электроника;Карта;14581;1
654;2024-09-29 20:38;;1276;Новосибирск;Электроника;Карта;10733;1
538;2024-08-28 18:37;2024-08-31 01:14;1039;Нижний Новгород;Спорт;Карта;5069;2
1166;2024-04-16 23:17;;1015;Казань;Одежда;СБП;1691;3
135;2023-11-10 07:26;2023-11-13 07:37;1026;Санкт-Петербург;Одежда;Карта;3384;1
1389;2023-04-30 16:42;2023-05-04 02:15;1154;Екатеринбург;Дом;Карта;1817;1
1241;2024-06-28 12:03;;1010;Москва;Книги;СБП;677;4
1395;2024-10-26 13:24;2024-10-31 00:09;1278;Новосибирск;Дом;Карта;2069;1
1430;2023-11-28 19:02;2023-12-02 03:12;1027;Новосибирск;Дом;СБП;100;1
741;2024-09-07 06:30;2024-09-08 18:20;1199;Казань;Косметика;Карта;1489;5
1205;2024-06-29 17:15;2024-07-01 12:36;1013;Санкт-Петербург;Косметика;СБП;1912;4
653;2023-02-27 06:43;2023-03-03 03:26;1323;Ростов-на-Дону;Дом;Карта;2060;2
181;2023-09-28 22:51;2023-09-29 03:39;1146;Санкт-Петербург;Одежда;СБП;4798;1
1382;2024-03-02 20:02;2024-03-06 19:44;1342;Санкт-Петербург;Одежда;Карта;5148;5
25;2023-03-15 16:11;2023-03-21 06:50;1246;Новосибирск;Одежда;Карта;5591;1
914;2023-11-11 19:34;;1353;Санкт-Петербург;Электроника;СБП;4706;2
1467;2023-07-28 23:12;2023-08-01 11:24;1114;Самара;Дом;Карта;2916;1
1381;2023-01-14 12:08;;1107;Москва;Книги;СБП;1118;3
164;2024-05-03 07:14;2024-05-08 12:12;1229;Екатеринбург;Электроника;Карта;14036;3
881;2024-03-20 07:03;2024-03-22 07:14;1222;Санкт-Петербург;Одежда;Карта;2185;1
1270;2023-10-13 04:58;2023-10-15 04:51;1006;Санкт-Петербург;Одежда;Карта;3252;1
124;2023-06-08 19:42;2023-06-09 00:30;1329;Санкт-Петербург;Книги;СБП;775;2
705;2024-02-03 01:32;2024-02-05 00:35;1283;Санкт-Петербург;Одежда;СБП;2854;3
1012;2024-01-19 19:03;2024-01-23 23:30;1257;Ростов-на-Дону;Книги;СБП;1199;1
129;2024-01-07 05:02;2024-01-09 03:50;1378;Санкт-Петербург;Книги;Наличные;556;1
127;2024-03-05 11:25;2024-03-05 18:40;1369;Санкт-Петербург;Дом;Карта;5954;2
133;2023-02-08 05:38;2023-02-11 10:41;1179;Казань;Дом;СБП;1522;1
331;2023-06-25 20:03;2023-06-28 05:09;1351;Санкт-Петербург;Косметика;Карта;1603;1
577;2023-03-13 19:00;2023-03-15 11:50;1027;Москва;Одежда;СБП;3456;3
516;2024-12-17 10:15;;1191;Ростов-на-Дону;Одежда;Карта;2368;1
1400;2023-11-26 12:16;2023-11-29 14:54;1205;Нижний Новгород;Спорт;Карта;3698;4
